"id","id_session","id_YM","id_GA","created","location","branch","direction","amount","price"
"176","ac473a04e6568ca6aedaf3abeee135c5","1609168110825423195","GA1.2.1122221317.1609168110","2020-12-28 18:05:24","Petrozavodsk","Здравоохранение и медицина","Обслуживание медицинского оборудования","2","10000"
"177","ac473a04e6568ca6aedaf3abeee135c5","1609168110825423195","GA1.2.1122221317.1609168110","2020-12-28 18:10:12","Petrozavodsk","Выездное обслуживание оборудования","Торговое оборудование","5","5000"
"178","ac473a04e6568ca6aedaf3abeee135c5","1609168110825423195","GA1.2.1122221317.1609168110","2020-12-28 18:10:14","Petrozavodsk","Выездное обслуживание оборудования","Торговое оборудование","5","5000"
"179","ac473a04e6568ca6aedaf3abeee135c5","1609168110825423195","GA1.2.1122221317.1609168110","2020-12-28 18:10:28","Petrozavodsk","Здравоохранение и медицина","Обслуживание медицинского оборудования","5","10000"
"180","ac473a04e6568ca6aedaf3abeee135c5","1609168110825423195","GA1.2.1122221317.1609168110","2020-12-28 18:10:33","Petrozavodsk","Здравоохранение и медицина","Обслуживание медицинского оборудования","1","10000"
"181","7cca01115aacdcc4c99a167e02a930a2","1609171568515660526","GA1.2.337145546.1609171570","2020-12-28 19:07:23","Moscow","Мобильные сотрудники","GPS-мониторинг персонала","100","35700"
"182","7cca01115aacdcc4c99a167e02a930a2","1609171568515660526","GA1.2.337145546.1609171570","2020-12-28 19:08:17","Moscow","Мобильные сотрудники","GPS-мониторинг персонала","20","7400"
"183","fc29fbb4603b7a1eb5bcd6fd755cb176","1609208151420634554","GA1.2.1519518116.1609208151","2020-12-29 05:16:25","Novokuznetsk","Выездное обслуживание оборудования","Оргтехника и ИТ-оборудование","8","7700"
"184","fc29fbb4603b7a1eb5bcd6fd755cb176","1609208151420634554","GA1.2.1519518116.1609208151","2020-12-29 05:18:51","Novokuznetsk","Выездное обслуживание оборудования","Оргтехника и ИТ-оборудование","5","5000"
"185","fc29fbb4603b7a1eb5bcd6fd755cb176","1609208151420634554","GA1.2.1519518116.1609208151","2020-12-29 05:18:57","Novokuznetsk","Выездное обслуживание оборудования","Оргтехника и ИТ-оборудование","10","9500"
"186","fc29fbb4603b7a1eb5bcd6fd755cb176","1609208151420634554","GA1.2.1519518116.1609208151","2020-12-29 05:19:02","Novokuznetsk","Выездное обслуживание оборудования","Оргтехника и ИТ-оборудование","8","7700"
"187","686bff85835d9b1289c2cca656a32cae","1609221056978463259",,"2020-12-29 08:53:16","Moscow","Телекоммуникации и ИТ","Выездной ИТ-сервис","10","9500"
"188","7cca01115aacdcc4c99a167e02a930a2","1609171568515660526","GA1.2.337145546.1609171570","2020-12-29 09:49:16","Moscow","Мобильные сотрудники","Клининг","10","7000"
"189","7cca01115aacdcc4c99a167e02a930a2","1609171568515660526","GA1.2.337145546.1609171570","2020-12-29 09:50:00","Moscow","Мобильные сотрудники","Курьеры","10","3700"
"190","45ee686ae225c5c66740018123a427a7","160922763842998431","GA1.2.1282847091.1609227639","2020-12-29 11:18:49","Arkhangelsk","Телекоммуникации и ИТ","Обслуживание оборудования связи","10","По запросу"
"191","18673ced79470c2687e26b4eab9a0035",,,"2020-12-29 11:45:06","Kyiv","Мобильные сотрудники","Курьеры","10","3700"
"192","18673ced79470c2687e26b4eab9a0035",,,"2020-12-29 11:45:46","Kyiv","Мобильные сотрудники","Водители","10","3700"
"193","18673ced79470c2687e26b4eab9a0035",,,"2020-12-29 11:46:02","Kyiv","Мобильные сотрудники","Монтажники","10","По запросу"
"194","18673ced79470c2687e26b4eab9a0035",,,"2020-12-29 11:46:10","Kyiv","Мобильные сотрудники","Водители","10","3700"
"195","5a6f630578717acf452cc3f700429872","1598043740231505103","GA1.2.1736137904.1609244363","2020-12-29 15:23:34","Moscow","Мобильные сотрудники","Монтажники","30","По запросу"
"196","a1b3bf5a16e9cc7f711090ac597eb877","1609247688597337697","GA1.2.996537965.1609247688","2020-12-29 16:18:09","St Petersburg","Телекоммуникации и ИТ","Другое","5","По запросу"
"197","2d882116eae6c81887d0599733899b90",,,"2020-12-29 16:37:15","St Petersburg","Выездное обслуживание оборудования","Технологическое оборудование","3","5000"
"198","60bd17c53ce6c742cacfd925f2bd6705",,"GA1.2.1617978467.1609256787","2020-12-29 19:20:12","Odessa","Телекоммуникации и ИТ","Контроль выездных монтажников","50","41200"
"199","60bd17c53ce6c742cacfd925f2bd6705",,"GA1.2.1617978467.1609256787","2020-12-29 19:20:21","Odessa","Телекоммуникации и ИТ","Контроль выездных монтажников","10","9500"
"200","60bd17c53ce6c742cacfd925f2bd6705",,"GA1.2.1617978467.1609256787","2020-12-29 19:20:23","Odessa","Телекоммуникации и ИТ","Контроль выездных монтажников","1","5000"
"201","60bd17c53ce6c742cacfd925f2bd6705",,"GA1.2.1617978467.1609256787","2020-12-29 19:20:25","Odessa","Телекоммуникации и ИТ","Контроль выездных монтажников","2","5000"
"202","60bd17c53ce6c742cacfd925f2bd6705",,"GA1.2.1617978467.1609256787","2020-12-29 19:20:26","Odessa","Телекоммуникации и ИТ","Контроль выездных монтажников","3","5000"
"203","60bd17c53ce6c742cacfd925f2bd6705",,"GA1.2.1617978467.1609256787","2020-12-29 19:20:27","Odessa","Телекоммуникации и ИТ","Контроль выездных монтажников","5","5000"
"204","60bd17c53ce6c742cacfd925f2bd6705",,"GA1.2.1617978467.1609256787","2020-12-29 19:20:31","Odessa","Телекоммуникации и ИТ","Контроль выездных монтажников","6","5900"
"205","60bd17c53ce6c742cacfd925f2bd6705",,"GA1.2.1617978467.1609256787","2020-12-29 19:20:34","Odessa","Телекоммуникации и ИТ","Контроль выездных монтажников","50","41200"
"206","60bd17c53ce6c742cacfd925f2bd6705",,"GA1.2.1617978467.1609256787","2020-12-29 19:20:37","Odessa","Телекоммуникации и ИТ","Контроль выездных монтажников","500","По запросу"
"207","60bd17c53ce6c742cacfd925f2bd6705",,"GA1.2.1617978467.1609256787","2020-12-29 19:20:39","Odessa","Телекоммуникации и ИТ","Контроль выездных монтажников","100","80200"
"208","60bd17c53ce6c742cacfd925f2bd6705",,"GA1.2.1617978467.1609256787","2020-12-29 19:20:40","Odessa","Телекоммуникации и ИТ","Контроль выездных монтажников","200","157200"
"209","60bd17c53ce6c742cacfd925f2bd6705",,"GA1.2.1617978467.1609256787","2020-12-29 19:20:42","Odessa","Телекоммуникации и ИТ","Контроль выездных монтажников","300","По запросу"
"210","60bd17c53ce6c742cacfd925f2bd6705",,"GA1.2.1617978467.1609256787","2020-12-29 19:20:44","Odessa","Телекоммуникации и ИТ","Контроль выездных монтажников","299","По запросу"
"211","60bd17c53ce6c742cacfd925f2bd6705",,"GA1.2.1617978467.1609256787","2020-12-29 19:20:47","Odessa","Телекоммуникации и ИТ","Контроль выездных монтажников","250","По запросу"
"212","60bd17c53ce6c742cacfd925f2bd6705",,"GA1.2.1617978467.1609256787","2020-12-29 19:20:48","Odessa","Телекоммуникации и ИТ","Контроль выездных монтажников","200","157200"
"213","7085f00f77f6cd7ca4467c9cce8662b7","1609269680302822178","GA1.2.971807364.1609269681","2020-12-29 22:29:40","Pushkino","Управление недвижимостью, ЖКХ","ЖКХ сервис","30","59000"
"214","9c642e8aa039c06510bf43c9397e02ab","1582665074909641491","GA1.2.1986020403.1609273665","2020-12-29 23:28:43","Rostov-on-Don","Мобильные сотрудники","Выездной ремонт бытовой техники","10","9500"
"215","9c642e8aa039c06510bf43c9397e02ab","1582665074909641491","GA1.2.1986020403.1609273665","2020-12-29 23:28:55","Rostov-on-Don","Мобильные сотрудники","Выездной ремонт бытовой техники","5","5000"
"216","9c642e8aa039c06510bf43c9397e02ab","1582665074909641491","GA1.2.1986020403.1609273665","2020-12-29 23:29:03","Rostov-on-Don","Мобильные сотрудники","Выездной ремонт бытовой техники","9","8600"
"217","bc83fae70787d592dcb6da145ba2660c","1609276523823113803","GA1.2.312106413.1609276523","2020-12-30 00:16:29","Chisinau","Мобильные сотрудники","Клининг","18","12600"
"218","d288f1906975622a4b40372aaca90295","1609293896749362503",,"2020-12-30 05:06:10","Mezhdurechensk","Управление недвижимостью, ЖКХ","ЖКХ сервис","5","20000"
"219","f14859821fbca41786b1df7000e1689b","1609308790834936631","GA1.2.1313673855.1609308792","2020-12-30 09:16:01","St Petersburg","Управление недвижимостью, ЖКХ","Контроль работы строительных бригад","10","По запросу"
"220","f14859821fbca41786b1df7000e1689b","1609308790834936631","GA1.2.1313673855.1609308792","2020-12-30 09:16:04","St Petersburg","Управление недвижимостью, ЖКХ","Контроль работы строительных бригад","1","По запросу"
"221","33684df9bd070c68a9c21818e8411735","1609308921314790526","GA1.2.2043354955.1609308921","2020-12-30 09:17:43","Saransk","Мобильные сотрудники","Монтажники","10","По запросу"
"222","bb849176037aec7c313a06a98f5c95c5",,"GA1.2.1340371824.1609317692","2020-12-30 11:42:45","Almaty","Мобильные сотрудники","Выездной ремонт бытовой техники","60","49000"
"223","b962a3a1cddb6ef77bf10f8fe06e34e2","1609318604999840951","GA1.2.2017867917.1609318604","2020-12-30 11:59:44","Tashkent","Мобильные сотрудники","Мультисервисные услуги","0","По запросу"
"224","ead6f9abbe7aec954ef21f47686300e1","16093260421059872686","GA1.2.1263539219.1609326044","2020-12-30 14:01:17","Krasnodar","Управление самозанятыми, ИП и подрядчиками","Управление подрядчиками","3","По запросу"
